x,xp,y,yp,t,p
3.731273347511887550e-03,3.140382250421680510e-05,-4.211721534375101328e-04,1.706467242911458015e-03,-2.668791576621032391e-11,1.780379191040992737e-02
1.311204163357615471e-03,-4.408686945680528879e-04,-3.714267222676426172e-04,1.481302664615213871e-03,-1.158472276441280258e-11,9.723591618239879608e-03
-4.605562426149845123e-03,2.871571923606097698e-04,-2.707650419324636459e-04,-9.510218660579994321e-06,7.453537786972219692e-12,-5.944188684225082397e-03
-2.648984547704458237e-03,1.008847975754179060e-04,-1.193087518913671374e-04,8.296447922475636005e-04,6.649523813517799198e-12,-1.496385899372398853e-03
3.706611460074782372e-05,-4.495593311730772257e-04,-8.060035761445760727e-04,1.792179304175078869e-03,-1.393688029566186870e-11,8.129570633172988892e-03
-1.009221770800650120e-03,-1.750819035805761814e-03,-9.778767125681042671e-04,1.938975998200476170e-03,-8.751126559514155190e-12,4.972560331225395203e-03
-1.127758412621915340e-03,8.194745751097798347e-04,-2.396079071331769228e-04,7.446408271789550781e-04,-3.464640900563420445e-12,2.951578237116336823e-03
2.502222079783678055e-03,-8.774715242907404900e-04,-5.682677729055285454e-04,1.846016850322484970e-03,-1.990473758040067764e-11,1.370713487267494202e-02
-3.278632881119847298e-03,-1.373838284052908421e-03,-2.179478760808706284e-04,8.565014577470719814e-04,5.366694935671212363e-12,-2.904186490923166275e-03
-6.537361769005656242e-04,-2.218764508143067360e-03,-5.686583463102579117e-04,1.632785191759467125e-03,-1.026195968478749165e-11,4.863106179982423782e-03
4.770165309309959412e-03,5.387887358665466309e-04,-4.314889665693044662e-04,1.542404876090586185e-03,-3.557790867469989848e-11,2.091701701283454895e-02
-4.572658333927392960e-03,-5.586461047641932964e-04,-2.309925039298832417e-04,4.080107610207051039e-04,9.069072749723350313e-12,-6.283526308834552765e-03
4.055356141179800034e-03,-1.007206519716419280e-04,-6.246008560992777348e-04,1.724439556710422039e-03,-3.323257988241401506e-11,1.908158697187900543e-02
-1.811893540434539318e-03,-1.122381421737372875e-03,-4.035019082948565483e-04,1.248009735718369484e-03,-7.617905872087105124e-13,1.651454716920852661e-03
-7.016752497293055058e-04,2.418267977191135287e-04,-5.386336706578731537e-04,7.753252866677939892e-04,-9.235093592629972648e-12,4.843400791287422180e-03
-1.885975012555718422e-03,-6.614633020944893360e-04,-5.735478480346500874e-04,1.350065111182630062e-03,-2.204584171466850151e-12,1.362572074867784977e-03
-2.619908889755606651e-03,-2.474584616720676422e-03,-3.537481243256479502e-04,1.216750708408653736e-03,-1.708780686393573944e-12,-6.146964151412248611e-04
-4.296043422073125839e-03,-2.416206058114767075e-03,-4.125366394873708487e-04,5.035269423387944698e-04,6.804951567518369160e-13,-5.210723727941513062e-03
4.144597798585891724e-03,4.708485212177038193e-04,-3.730951866600662470e-04,1.371502294205129147e-03,-3.003351733976700189e-11,1.804618909955024719e-02
-3.702220856212079525e-04,-1.444319146685302258e-03,-4.423846839927136898e-04,1.341547002084553242e-03,-8.565597883758435671e-12,5.288841668516397476e-03
-6.906806491315364838e-03,-1.495416159741580486e-03,2.348454290768131614e-04,-2.187055360991507769e-04,2.185117191355612221e-11,-1.317261066287755966e-02
-4.297728184610605240e-03,-2.488830592483282089e-03,-4.029782721772789955e-04,1.089470228180289268e-03,5.312473117663474298e-12,-5.227976944297552109e-03
5.927204038016498089e-04,-2.051964867860078812e-03,-7.599103846587240696e-04,2.045216271653771400e-03,-1.770285307234331640e-11,8.472218178212642670e-03
1.988083124160766602e-03,6.531176040880382061e-04,-3.382662544026970863e-04,1.371265971101820469e-03,-1.850030025007942669e-11,1.190702617168426514e-02
3.090751357376575470e-03,-6.378535763360559940e-04,-6.539102760143578053e-04,1.934054773300886154e-03,-2.562990965293554524e-11,1.560199819505214691e-02
-6.917911581695079803e-03,-1.356204156763851643e-03,1.343683106824755669e-04,-1.803018094506114721e-04,2.171750106139125336e-11,-1.309162005782127380e-02
-6.782216951251029968e-03,-9.334167698398232460e-04,-3.113299499091226608e-06,-1.811200345400720835e-04,1.898577649261934397e-11,-1.264216750860214233e-02
-2.875967649742960930e-03,-1.458416809327900410e-03,-3.229191061109304428e-04,1.077484805136919022e-03,2.604050872503926861e-12,-1.704608439467847347e-03
-6.805752404034137726e-03,-6.988382083363831043e-04,2.782046749416622333e-06,1.987248651857953519e-05,1.810813825275925382e-11,-1.283469796180725098e-02
-5.823400337249040604e-03,-2.133672824129462242e-03,-2.405627747066318989e-04,5.787974223494529724e-04,1.195710457729814991e-11,-9.672073647379875183e-03
-1.111941528506577015e-03,-7.780848536640405655e-04,-4.128388245590031147e-04,1.267253770492970943e-03,-5.193492337574046047e-12,3.445464652031660080e-03
5.083991680294275284e-03,-3.743271809071302414e-04,-4.891594289802014828e-04,1.679480075836181641e-03,-3.967925987780063224e-11,2.149345912039279938e-02
2.425997285172343254e-03,-1.451463322155177593e-03,-6.477320566773414612e-04,2.077994402498006821e-03,-2.414769252612192219e-11,1.378479972481727600e-02
-3.864147001877427101e-03,-2.064909320324659348e-03,-8.636266575194895267e-04,1.150874653831124306e-03,-5.468445791675935475e-13,-3.343719523400068283e-03
3.327992977574467659e-03,1.052606734447181225e-03,-4.519431968219578266e-04,1.608117483556270599e-03,-2.297231155301560079e-11,1.659304276108741760e-02
3.251704387366771698e-03,4.675829259213060141e-04,-1.318559079663828015e-04,1.168227521702647209e-03,-1.863659400413997247e-11,1.526711042970418930e-02
-3.357799490913748741e-03,6.372498464770615101e-04,-3.569595355656929314e-05,1.789633824955672026e-04,8.007212948246689166e-12,-3.295419970527291298e-03
-3.511482616886496544e-03,-2.083607949316501617e-03,-6.723966216668486595e-04,1.194325624965131283e-03,-1.528109236370589485e-12,-2.544859889894723892e-03
5.410150042735040188e-04,-9.571120026521384716e-04,-5.793327582068741322e-04,1.893785898573696613e-03,-1.262586563077761070e-11,8.254336193203926086e-03
4.079179838299751282e-03,-6.861768779344856739e-04,-5.697023007087409496e-04,1.836711773648858070e-03,-3.146077148796777578e-11,1.815346814692020416e-02
-1.494736527092754841e-03,-1.233983435668051243e-03,-8.838585345074534416e-04,1.653273706324398518e-03,-8.049887145755718620e-12,3.168530063703656197e-03
2.289933152496814728e-03,-3.540075558703392744e-04,-5.764780216850340366e-04,2.079978818073868752e-03,-2.038244226176821883e-11,1.370991300791501999e-02
-3.194560529664158821e-03,-7.265059393830597401e-04,-5.236536962911486626e-04,7.499787025153636932e-04,1.459747145209078223e-12,-2.160150092095136642e-03
4.555905237793922424e-03,-4.075237957295030355e-04,-5.026657017879188061e-04,1.744060427881777287e-03,-3.411019383614544154e-11,1.999936252832412720e-02
-2.820289693772792816e-03,-7.479116320610046387e-04,-3.299459058325737715e-04,7.377555593848228455e-04,2.642600981789255954e-12,-1.593467313796281815e-03
-3.818020923063158989e-03,-2.419257070869207382e-03,-7.587688160128891468e-04,1.074210624210536480e-03,-8.433673139192354729e-13,-3.195222234353423119e-03
4.237956833094358444e-03,-8.349360432475805283e-04,-5.155063117854297161e-04,1.933945692144334316e-03,-3.072448198637722783e-11,1.875336468219757080e-02
-1.266292296350002289e-03,-2.780055394396185875e-03,-6.635760655626654625e-04,1.741775195114314556e-03,-1.064622782293023207e-11,3.538230666890740395e-03
-5.030491389334201813e-03,-2.049551345407962799e-03,-1.017735121422447264e-04,5.058500100858509541e-04,1.218866414048891400e-11,-7.555327378213405609e-03
4.456883762031793594e-03,6.413370138034224510e-04,-4.137783544138073921e-04,1.451323856599628925e-03,-3.357959396654841555e-11,1.975502818822860718e-02
4.179278854280710220e-03,-6.185399834066629410e-04,-4.889065749011933804e-04,1.826053252443671227e-03,-3.084254032725830541e-11,1.849841512739658356e-02
-4.066754598170518875e-03,-1.248559681698679924e-03,-4.649021429941058159e-04,9.615198941901326180e-04,5.522585427158999138e-12,-4.643590655177831650e-03
-2.035617129877209663e-03,-1.809263136237859726e-03,-6.970616523176431656e-04,1.713329227641224861e-03,-5.826373238038140556e-12,1.249936991371214390e-03
3.936895169317722321e-03,-1.717929844744503498e-04,-6.958045414648950100e-04,1.776561723090708256e-03,-3.127519423995472891e-11,1.806105300784111023e-02
-4.678107798099517822e-03,-1.679635723121464252e-03,-1.367451186524704099e-04,3.629043640103191137e-04,9.638673539869024864e-12,-6.747740320861339569e-03
3.484110115095973015e-03,1.242101425305008888e-04,-4.407387168612331152e-04,1.306490623392164707e-03,-2.506448520955828485e-11,1.617513969540596008e-02
-5.684099625796079636e-03,-8.651881944388151169e-04,1.117296487791463733e-04,-2.096258831443265080e-04,1.528069684675337214e-11,-9.839905425906181335e-03
4.600564949214458466e-03,7.730736979283392429e-04,-2.744910889305174351e-04,1.302925054915249348e-03,-3.143317203746498478e-11,1.986141875386238098e-02
-5.067968741059303284e-03,-1.502691069617867470e-03,-4.891641219728626311e-05,9.453474922338500619e-05,1.036110693769520807e-11,-7.505875546485185623e-03
-4.868242423981428146e-03,-2.306412206962704659e-03,-3.723802219610661268e-04,6.047136848792433739e-04,4.937363885793022433e-12,-6.950603798031806946e-03
-1.642048591747879982e-03,2.510495505703147501e-05,-5.379681824706494808e-04,1.048735692165791988e-03,-5.559715014757937723e-12,1.991807250306010246e-03
-8.166861371137201786e-04,4.115838382858783007e-04,-1.749324728734791279e-04,7.851807749830186367e-04,-3.437344809828490888e-12,3.555259434506297112e-03
-2.284593181684613228e-03,-2.129586180672049522e-03,-6.345157744362950325e-04,1.557176117785274982e-03,-6.314690090269969858e-12,2.893707132898271084e-04
3.474792465567588806e-03,7.031550630927085876e-04,-4.365631029941141605e-04,1.439347281120717525e-03,-2.540068676226692190e-11,1.627227105200290680e-02
1.832851092331111431e-03,-8.043856942094862461e-04,-3.878991992678493261e-04,1.268073334358632565e-03,-1.988058849489160451e-11,1.163454260677099228e-02
-2.911353949457406998e-03,-9.912593523040413857e-04,-3.453522222116589546e-04,3.146704984828829765e-04,-5.838290463057449475e-13,-1.652733655646443367e-03
-1.100030494853854179e-04,-1.158524071797728539e-03,-5.814611213281750679e-04,1.736564328894019127e-03,-9.646994141021547620e-12,6.368767935782670975e-03
-2.066853223368525505e-03,-1.602775068022310734e-03,-6.492287502624094486e-04,1.405322575010359287e-03,-5.499969837202689504e-12,1.016606343910098076e-03
-2.485000062733888626e-03,-1.397862099111080170e-03,-1.842094934545457363e-04,6.811597850173711777e-04,-1.205508891495565837e-12,-1.067214296199381351e-03
4.151070956140756607e-03,5.177905768505297601e-05,-3.267519932705909014e-04,1.667909556999802589e-03,-2.779656886608972144e-11,1.897888816893100739e-02
7.501016953028738499e-04,3.929069207515567541e-04,-1.108798387576825917e-04,1.083287526853382587e-03,-4.782864208852100063e-12,7.848937064409255981e-03
1.305887359194457531e-03,-1.160944229923188686e-03,-6.797955138608813286e-04,1.785173080861568451e-03,-1.804743160471744545e-11,1.041479408740997314e-02
-5.814131000079214573e-04,4.512193554546684027e-04,-1.430641132174059749e-04,8.931506890803575516e-04,-7.054514090942820559e-12,4.029263276606798172e-03
-9.737077052704989910e-04,-2.016470069065690041e-03,-6.824966403655707836e-04,1.526164705865085125e-03,-1.339117705612125064e-11,3.946501761674880981e-03
7.365639903582632542e-04,-1.386778312735259533e-03,-4.869174154009670019e-04,1.683926209807395935e-03,-1.258468416281965929e-11,8.491554297506809235e-03
-5.832337774336338043e-03,-1.306908088736236095e-03,-2.806123229674994946e-04,4.972430760972201824e-04,1.378632971671400753e-11,-9.553383104503154755e-03
2.508715260773897171e-03,-7.960069524415303022e-06,-5.679843598045408726e-04,1.616488327272236347e-03,-2.316707763128089681e-11,1.361089479178190231e-02
3.793440992012619972e-03,5.023672129027545452e-04,-1.678141852607950568e-04,1.243814826011657715e-03,-2.404009456780098475e-11,1.687978394329547882e-02
-4.316906910389661789e-03,2.399804507149383426e-04,-9.826086170505732298e-05,2.852807810995727777e-04,1.186653379725566282e-11,-5.872336681932210922e-03
1.814863062463700771e-03,-8.082204731181263924e-04,-6.167168030515313148e-04,1.509788329713046551e-03,-2.115298734783888079e-11,1.156941894441843033e-02
-2.451543230563402176e-03,-1.732022152282297611e-03,-4.955153563059866428e-04,1.150790369138121605e-03,-2.221899964363616142e-12,-2.988409833051264286e-04
3.925894387066364288e-03,8.269982208730652928e-05,-4.417731543071568012e-04,1.490857219323515892e-03,-2.748912729388930387e-11,1.746427454054355621e-02
3.607257269322872162e-03,6.324987043626606464e-04,-1.588306477060541511e-04,1.119429129175841808e-03,-2.468732510085835941e-11,1.622721552848815918e-02
1.702022855170071125e-03,3.846055187750607729e-04,-6.377788376994431019e-04,1.511796726845204830e-03,-1.886539188755698149e-11,1.147379633039236069e-02
-7.006236352026462555e-03,-9.362308192066848278e-04,3.650106373243033886e-05,-2.091248315991833806e-04,2.249315490809866702e-11,-1.327867619693279266e-02
2.566170878708362579e-03,-2.354032476432621479e-04,-4.852885613217949867e-04,1.726520946249365807e-03,-2.190616264774458699e-11,1.424799300730228424e-02
-6.128045730292797089e-03,-1.443657558411359787e-03,-2.973445516545325518e-04,1.233145594596862793e-04,1.209835009952087148e-11,-1.030503213405609131e-02
-2.865474438294768333e-03,-1.695511164143681526e-03,-6.849006167612969875e-04,8.824950200505554676e-04,-3.041510186069240618e-12,-9.283575345762073994e-04
-6.583967711776494980e-03,-8.963854634203016758e-04,-4.260472996975295246e-05,-5.315631642588414252e-05,1.765100045292289366e-11,-1.202984154224395752e-02
-4.213083535432815552e-03,-2.760397503152489662e-03,-8.373405435122549534e-04,1.088453456759452820e-03,-1.354683834726977398e-12,-4.268045071512460709e-03
-8.475421345792710781e-04,-6.544466014020144939e-04,-4.954012110829353333e-04,1.573994755744934082e-03,-5.191706006074658930e-12,4.092043265700340271e-03
-4.265226423740386963e-03,-1.227939268574118614e-03,-4.994457121938467026e-04,8.362515363842248917e-04,5.062675972888897036e-12,-5.206658504903316498e-03
4.901260836049914360e-04,-1.586755970492959023e-03,-4.360147577244788408e-04,1.554068643599748611e-03,-1.107644444914290816e-11,7.820108905434608459e-03
-4.541750065982341766e-03,-2.713717520236968994e-03,-6.520320894196629524e-04,8.767418330535292625e-04,-3.144561976260729086e-13,-5.367115605622529984e-03
4.690138157457113266e-03,1.101311179809272289e-03,-4.864126458414830267e-05,9.877036791294813156e-04,-3.695920652857509481e-11,2.069014683365821838e-02
-6.201420910656452179e-03,-6.929254159331321716e-04,-6.567381205968558788e-05,-3.922849646187387407e-05,1.607560091987370043e-11,-1.095297932624816895e-02
1.150736585259437561e-03,-9.762374684214591980e-04,-7.885294035077095032e-04,2.123406855389475822e-03,-1.804462308740983900e-11,1.075540203601121902e-02
-7.523606764152646065e-04,-8.713769493624567986e-04,-4.886320675723254681e-04,1.373808365315198898e-03,-9.254290042615131995e-12,4.133479669690132141e-03
5.837213248014450073e-04,-1.106943003833293915e-03,-8.720702608115971088e-04,1.627041376195847988e-03,-1.906700144993500601e-11,8.804109878838062286e-03
-7.786698173731565475e-03,-7.611185428686439991e-04,1.911310100695118308e-04,-6.132380804046988487e-04,2.821321648527330694e-11,-1.542578916996717453e-02
1.802138634957373142e-03,-1.696911349426954985e-04,-5.612648092210292816e-04,1.767201698385179043e-03,-1.573624043571530962e-11,1.205313764512538910e-02
-1.756377751007676125e-03,-1.478825812228024006e-03,-5.263688508421182632e-04,1.676772837527096272e-03,-4.292180760118169403e-12,1.639128895476460457e-03
-7.255050586536526680e-04,-3.650066209957003593e-04,-6.239817012101411819e-04,1.334836706519126892e-03,-1.062869930956722442e-11,4.454078618437051773e-03
-6.957194767892360687e-03,-3.391623031347990036e-04,1.727176422718912363e-04,-7.788063958287239075e-04,1.968831174481433521e-11,-1.314865890890359879e-02
-6.352151278406381607e-03,1.723542227409780025e-04,2.660975442267954350e-04,-5.142644513398408890e-04,1.926587882283836706e-11,-1.165872998535633087e-02
-2.970038913190364838e-03,-7.963854295667260885e-05,-5.109960329718887806e-04,6.534941494464874268e-04,-4.093429154666816672e-12,-1.710894051939249039e-03
-7.431325968354940414e-03,-1.097151311114430428e-03,9.295679774368181825e-05,-3.102126647718250751e-04,2.437785043274409702e-11,-1.440810505300760269e-02
-3.657278604805469513e-03,-1.144153997302055359e-03,-6.238505593501031399e-04,9.637337643653154373e-04,-1.351040373326339861e-12,-3.364422591403126717e-03
1.623892690986394882e-03,-6.069723167456686497e-04,-2.447604201734066010e-04,1.457083737477660179e-03,-1.077146358219316369e-11,1.059480756521224976e-02
2.208073623478412628e-03,-4.293889214750379324e-04,-6.153098074719309807e-04,1.922315568663179874e-03,-1.845472906436551597e-11,1.320146862417459488e-02
3.934132109861820936e-04,-6.244234973564743996e-04,-7.749458309262990952e-04,1.792164053767919540e-03,-1.512061136021980445e-11,8.092428557574748993e-03
-5.562278442084789276e-03,-8.046418079175055027e-04,4.908569098915904760e-05,1.115813847718527541e-05,1.441806830176917131e-11,-9.625077247619628906e-03
-7.830632850527763367e-03,-8.159152930602431297e-04,-8.322126814164221287e-05,-1.964458788279443979e-04,2.418158034922512911e-11,-1.514029782265424728e-02
-8.908386807888746262e-04,-4.105353145860135555e-04,-5.282611236907541752e-04,1.032524509355425835e-03,-8.823949383673923563e-12,3.888197476044297218e-03
-4.499401431530714035e-03,-2.638001926243305206e-03,-5.946191377006471157e-04,9.810515912249684334e-04,1.000542097090439952e-12,-5.319986026734113693e-03
-6.319258827716112137e-03,-1.186963869258761406e-03,-2.191662815675954334e-06,1.189506001537665725e-04,1.850383908597041938e-11,-1.142945606261491776e-02
-3.085575532168149948e-03,-7.169891614466905594e-04,-2.364710671827197075e-04,6.971606635488569736e-04,-1.000888147318843013e-13,-2.920303493738174438e-03
3.777350299060344696e-03,3.025544283445924520e-04,-4.933457821607589722e-04,1.689686789177358150e-03,-2.905748905379645919e-11,1.793791539967060089e-02
-4.656924284063279629e-04,1.898061018437147141e-04,-2.371750015299767256e-04,1.063059433363378048e-03,-2.356252996535412869e-12,4.672377835959196091e-03
2.627063076943159103e-03,6.273865583352744579e-04,-3.111413680016994476e-04,1.176807796582579613e-03,-1.929774048892163307e-11,1.317896321415901184e-02
-5.868993699550628662e-03,-6.287847063504159451e-04,-3.548980457708239555e-04,3.494876436889171600e-04,1.361459469467751759e-11,-9.616354480385780334e-03
-5.062158685177564621e-03,-1.241708989255130291e-03,-2.008669071074109524e-05,4.805102798854932189e-05,1.147693485387124568e-11,-8.089885115623474121e-03
5.035737995058298111e-04,5.873145419172942638e-04,-2.916195080615580082e-04,1.295955735258758068e-03,-6.730988596354015030e-12,7.632182445377111435e-03
2.066199202090501785e-03,8.188787032850086689e-04,-1.852474379120394588e-04,9.555403958074748516e-04,-1.533666596498228785e-11,1.183676440268754959e-02
-5.803766194730997086e-03,-1.183741609565913677e-03,-1.888181286631152034e-04,2.786721161101013422e-04,1.401448488508316714e-11,-9.756702929735183716e-03
-4.701688885688781738e-03,-4.650844202842563391e-04,-2.882327826227992773e-04,4.292824887670576572e-04,4.481826368363250879e-12,-6.838421802967786789e-03
2.580351661890745163e-03,1.092431833967566490e-03,-1.366263604722917080e-04,9.139482281170785427e-04,-1.854657920297153595e-11,1.311230845749378204e-02
1.028338680043816566e-03,3.646262339316308498e-04,-6.633140728808939457e-04,1.276061753742396832e-03,-1.941178121023234837e-11,9.498700499534606934e-03
4.566777497529983521e-03,-7.669211481697857380e-04,-5.556326359510421753e-04,1.895846333354711533e-03,-3.701385725696226814e-11,1.988162472844123840e-02
3.568452550098299980e-03,2.317817852599546313e-04,-4.181382828392088413e-04,1.527576125226914883e-03,-2.413458322081396545e-11,1.646754704415798187e-02
-7.977609522640705109e-03,-1.531931571662425995e-03,9.484208567300811410e-05,-3.381493734195828438e-04,2.535177970330870778e-11,-1.588259078562259674e-02
-6.989133078604936600e-03,-5.517693934962153435e-04,2.571389777585864067e-04,-4.870545817539095879e-04,2.147031163968193823e-11,-1.355975214391946793e-02
-5.335692781955003738e-03,-3.042678872589021921e-04,-9.292058530263602734e-05,1.986229326575994492e-04,1.406751971855246808e-11,-8.703819476068019867e-03
5.184013862162828445e-03,1.393362472299486399e-04,-4.622829728759825230e-04,1.771421404555439949e-03,-3.350224264675460972e-11,2.205888368189334869e-02
4.277683794498443604e-03,-2.966556930914521217e-04,-4.829511744901537895e-04,1.799624180421233177e-03,-3.226471520512141922e-11,1.898564025759696960e-02
2.865901449695229530e-03,-1.178286620415747166e-03,-8.230253006331622601e-04,2.118651522323489189e-03,-2.855066356943769534e-11,1.520744618028402328e-02
8.937200182117521763e-04,-2.148911589756608009e-03,-9.158486500382423401e-04,2.109020948410034180e-03,-2.134621646110446136e-11,9.593876078724861145e-03
-8.541590534150600433e-03,-9.459887514822185040e-04,2.283922513015568256e-04,-5.325786187313497066e-04,3.269190820831546773e-11,-1.774995587766170502e-02
-1.588340819580480456e-04,-1.333884662017226219e-03,-9.714182233437895775e-04,1.698164036497473717e-03,-1.833540611007045129e-11,6.966800428926944733e-03
-6.301227491348981857e-03,-1.132004079408943653e-03,2.023476263275370002e-04,5.666464403475401923e-06,2.065060622502556953e-11,-1.146946009248495102e-02
-2.652666997164487839e-03,-2.538799075409770012e-03,-4.672283539548516273e-04,1.270277192816138268e-03,-3.297935709245525260e-12,-8.277073502540588379e-04
9.869989007711410522e-04,-1.587644685059785843e-03,-9.097923757508397102e-04,1.938278088346123695e-03,-2.165491223837801016e-11,1.006061024963855743e-02
-2.029718132689595222e-03,8.722549537196755409e-04,-1.290821965085342526e-04,2.962364233098924160e-04,1.610706902056835421e-12,5.180460284464061260e-04
2.146843355149030685e-03,1.456340542063117027e-04,-8.162229205481708050e-04,1.574404770508408546e-03,-2.450529536235368511e-11,1.320366747677326202e-02
-7.180815096944570541e-03,-1.264106715098023415e-03,1.398699678247794509e-04,-3.053124819416552782e-04,2.111994780451542653e-11,-1.395727973431348801e-02
-3.403478534892201424e-03,-8.163974853232502937e-04,-3.175718302372843027e-04,5.347965634427964687e-04,3.810644074592195452e-12,-3.109909594058990479e-03
-5.050352774560451508e-03,-9.676205809228122234e-04,-5.223148036748170853e-04,5.757814506068825722e-04,9.385390034588603214e-12,-7.192542310804128647e-03
-9.907219791784882545e-04,5.802760642836801708e-05,-1.434607838746160269e-04,1.087935524992644787e-03,-4.277193020336272911e-13,3.381318645551800728e-03
-8.144622668623924255e-03,-1.517052412964403629e-03,3.435487160459160805e-04,-5.806806730106472969e-04,2.834355493364082434e-11,-1.629854366183280945e-02
-6.250170990824699402e-03,-1.117802574299275875e-03,-4.151648900005966425e-04,4.446601669769734144e-04,1.573443285385334178e-11,-1.059132441878318787e-02
-4.662309307605028152e-03,-1.106128329411149025e-03,-5.075567169114947319e-04,1.037675770930945873e-03,9.313013034362160880e-12,-6.189506966620683670e-03
1.134197460487484932e-03,-2.244184259325265884e-03,-8.958523394539952278e-04,2.231886377558112144e-03,-2.184730348020469393e-11,1.023979671299457550e-02
-5.149655044078826904e-03,-1.746834488585591316e-03,-8.334457379532977939e-05,3.335288201924413443e-04,1.196530374780735428e-11,-8.132874034345149994e-03
-5.546781234443187714e-03,-5.159309948794543743e-04,-3.666736884042620659e-04,2.298226900165900588e-04,9.985613030893958353e-12,-8.549611084163188934e-03
-2.671107495189062320e-06,-5.025345599278807640e-04,-4.511438892222940922e-04,1.513616414740681648e-03,-8.924848707292376560e-12,6.300107110291719437e-03
3.193318145349621773e-03,-4.908396513201296329e-04,-8.018634398467838764e-04,2.053771633654832840e-03,-2.704202660408494552e-11,1.644429564476013184e-02
2.495981287211179733e-03,-3.893707180395722389e-04,-5.334790912456810474e-04,1.739045372232794762e-03,-1.953578444846559847e-11,1.352670136839151382e-02
1.515220967121422291e-03,-2.251152647659182549e-03,-7.046883110888302326e-04,2.164593199267983437e-03,-2.115043903905267086e-11,1.097626797854900360e-02
-3.853648435324430466e-03,-1.962017558980733156e-04,-2.129448112100362778e-04,2.429461455903947353e-04,5.474656318560366941e-12,-4.462062846869230270e-03
2.038752427324652672e-03,-1.307601487496867776e-04,-4.412013804540038109e-04,1.762507483363151550e-03,-1.488349200828853469e-11,1.248330529779195786e-02
4.012843128293752670e-03,-3.354107611812651157e-04,-7.901543867774307728e-04,1.929587335325777531e-03,-3.347388685681629283e-11,1.923084631562232971e-02
2.833293983712792397e-03,8.873706683516502380e-04,-3.630930732470005751e-04,1.172533142380416393e-03,-2.567146668852604563e-11,1.410050131380558014e-02
-3.311834763735532761e-03,-7.930734427645802498e-04,-2.925642475020140409e-04,1.031551160849630833e-03,4.447720837463808863e-12,-2.706553088501095772e-03
-7.737164851278066635e-03,-1.215283875353634357e-03,1.870463747764006257e-04,-4.278740088921040297e-04,2.745423853534045833e-11,-1.530703157186508179e-02
-4.558035579975694418e-04,-4.745105979964137077e-04,-6.337022059597074986e-04,1.774073229171335697e-03,-8.922303000591380595e-12,5.940371658653020859e-03
1.491416187491267920e-04,5.529105546884238720e-04,-3.415504761505872011e-04,1.185253495350480080e-03,-1.178025038628405241e-11,6.611658260226249695e-03
-7.464564405381679535e-03,-1.495055621489882469e-03,2.677857810340356082e-05,-5.550876085180789232e-05,2.398107060153087389e-11,-1.440819632261991501e-02
5.049189087003469467e-03,2.309258561581373215e-04,-3.407051262911409140e-04,1.509579364210367203e-03,-4.017367341568878203e-11,2.205034904181957245e-02
-5.146681331098079681e-03,-4.413375427247956395e-05,-4.169391759205609560e-04,9.584784129401668906e-05,5.954661676937922365e-12,-7.048688828945159912e-03
1.027079299092292786e-03,1.394965336658060551e-03,-3.614248998928815126e-04,8.119622943922877312e-04,-1.509101003882573622e-11,9.416956454515457153e-03
2.202883595600724220e-03,3.310626198071986437e-04,-3.382811555638909340e-04,1.223663683049380779e-03,-2.072722896095946510e-11,1.251244265586137772e-02
4.384061787277460098e-03,2.810590667650103569e-04,-4.972695605829358101e-04,1.474361401051282883e-03,-3.342056492661171774e-11,1.959261298179626465e-02
-8.236143039539456367e-04,-5.002038669772446156e-04,-3.133522695861756802e-04,7.992464234121143818e-04,-7.426235841545558714e-12,3.679503221064805984e-03
-7.248574402183294296e-03,-4.898123443126678467e-04,3.616125031840056181e-04,-6.112534902058541775e-04,2.417268989141074798e-11,-1.443357579410076141e-02
-4.356491379439830780e-03,-8.317600440932437778e-05,-9.208358824253082275e-05,1.829746324801817536e-04,6.689966722955853484e-12,-6.206958089023828506e-03
-4.729065985884517431e-04,-5.015599308535456657e-04,-4.984029219485819340e-04,1.182597596198320389e-03,-9.178709875490298487e-12,4.914699122309684753e-03
-5.055641289800405502e-03,-7.370358798652887344e-04,-2.549373311921954155e-04,1.806066866265609860e-04,1.177775585392559776e-11,-7.496030069887638092e-03
-2.509044250473380089e-03,-6.936013814993202686e-04,-4.930945578962564468e-04,1.075331121683120728e-03,3.944483018751381020e-14,-5.370911676436662674e-04
1.724092639051377773e-03,1.005811966024339199e-03,-4.995431518182158470e-04,1.316301757469773293e-03,-1.732990487224306264e-11,1.180438138544559479e-02
3.531901398673653603e-03,-3.094550629612058401e-04,-4.291544028092175722e-04,1.641254988498985767e-03,-2.895633906263572754e-11,1.635001786053180695e-02
-6.465805228799581528e-03,-1.710293581709265709e-03,-4.630639887182042003e-05,1.571385510032996535e-04,1.920953673906211634e-11,-1.146336644887924194e-02
-5.571630317717790604e-03,-6.821365968789905310e-05,4.211477789795026183e-05,-2.472838677931576967e-04,1.390661110572954939e-11,-9.307640604674816132e-03
-1.795220887288451195e-03,-1.024331781081855297e-03,-3.706816642079502344e-04,1.038231072016060352e-03,-1.824617063342359735e-12,1.209458685480058193e-03
1.780357561074197292e-03,-1.495874952524900436e-03,-5.836375639773905277e-04,1.901996089145541191e-03,-2.198804679998112022e-11,1.161513570696115494e-02
-3.821727586910128593e-03,-1.345333759672939777e-03,-6.114729330874979496e-04,9.056088165380060673e-04,1.180782251489209678e-12,-3.528169589117169380e-03
